Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Croatia,HRV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,4.943597963,4.838607399,4.786651759,5.033890278,5.150646007,5.245538534,5.048993217,4.939083085,5.148147218,5.478306025,4.939060155,5.317868836,5.350075115,5.985246833,6.12828065,6.26211204,6.743124882,6.564593665,7.193251524,6.902958932,5.221264094,3.875690922,3.58165469,3.630612832,3.439234191,3.583504869,3.787476984,4.039277429,4.197734622,4.413733378,4.336009518,4.777188426,4.964001921,5.285426706,5.279491707,5.301074558,5.342948381,5.685003794,5.410927198,5.033679188,4.874649249,4.777880411,4.409337409,4.340916058,4.206685171,4.340846275,4.449279706,4.650707043,4.453597909,4.548474575,4.406002137,4.568235833,4.523891099,4.522777241,
Haiti,HTI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.115077827,0.113968281,0.108561348,0.112070267,0.119756983,0.118805606,0.155991595,0.159770513,0.16403274,0.15767332,0.152979085,0.131575154,0.152983146,0.165179658,0.166841593,0.169087923,0.15498434,0.163937911,0.172069786,0.172963023,0.166519779,0.159246367,0.145237818,0.120552099,0.05579687,0.148944549,0.166109702,0.190392572,0.191473709,0.196606773,0.204091194,0.204306617,0.226659081,0.221109527,0.200925607,0.201803875,0.200823257,0.23292767,0.226896577,0.219049719,0.264982362,0.296866213,0.273849326,0.291214496,0.311166189,0.331979441,0.335240071,0.331492101,0.324473868,0.323642255,0.307937283,0.299773548,0.294872756,0.303890956,
Hungary,HUN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,6.4106478,6.551527137,6.736613368,7.176927269,7.34029538,7.438965327,7.772894674,8.10285958,8.76894346,8.626138717,8.552213298,8.43553792,8.458671145,8.123981532,8.28706531,8.296608238,8.179838812,8.297856322,7.866446682,7.73802465,6.971388438,6.596429329,5.951496821,6.054072967,6.037750807,6.03727479,6.166795878,6.055778124,6.060290827,6.117139583,5.824881884,5.987842447,5.903702555,6.186986354,6.016396716,6.067642074,6.02370879,5.88047869,5.760511758,5.157238854,5.233487963,5.157321294,4.802617082,4.536534662,4.558336905,4.851621621,4.945452012,5.260016803,5.244461605,5.237382339,5.067381258,5.217926988,4.955838966,4.568843849,
IBRD only,IBD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,2.083020587,2.043434403,2.107599823,2.194095095,2.232685016,2.3368826,2.409883017,2.482401665,2.608440233,2.630087666,2.622269189,2.5575723,2.569803601,2.579909206,2.6284869,2.631142108,2.679381834,2.748919629,2.7884249,2.79175311,2.844379915,2.822761383,2.744379675,2.705689385,2.666230982,2.744198118,2.721769164,2.721638421,2.707053159,2.67912853,2.744860158,2.780539677,2.854936901,3.056016543,3.268238342,3.462278916,3.663571025,3.84626311,3.913234269,3.970838291,4.221265482,4.452586054,4.553360772,4.629403221,4.646043314,4.567059974,4.546189266,4.618816386,4.758957052,4.807677237,4.668252426,4.908923934,4.916913148,5.111683893,
IDA & IBRD total,IBT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,1.781328974,1.751872037,1.808709242,1.885795788,1.923499273,2.000095535,2.060728603,2.113869866,2.214765631,2.23882366,2.228153915,2.16752845,2.17342557,2.179636959,2.215624993,2.215659776,2.252139079,2.307887631,2.337885464,2.337209269,2.377344679,2.356330435,2.286361645,2.248296048,2.209117483,2.267175814,2.249635462,2.243795049,2.228909423,2.203420789,2.252485594,2.27657332,2.32611335,2.47655661,2.636271277,2.779888958,2.928610199,3.061491203,3.104371943,3.135374959,3.320909449,3.489441831,3.552724625,3.602631977,3.609095442,3.541393114,3.524145678,3.573358467,3.666678848,3.691017054,3.572861974,3.742743456,3.730320448,3.851720439,
IDA total,IDA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.393724809,0.413061998,0.440157241,0.481410508,0.523648404,0.484894469,0.500153791,0.478202447,0.481519674,0.531910595,0.5242015,0.494898269,0.487733225,0.492213358,0.489906573,0.49405797,0.496837752,0.511022999,0.517724997,0.516882052,0.523588568,0.522125073,0.504950751,0.490964525,0.473930096,0.478161017,0.500527244,0.494511254,0.49929651,0.503065881,0.513537925,0.518381048,0.504815568,0.506610417,0.514783801,0.518129772,0.524697878,0.530122502,0.530262398,0.511199236,0.529316193,0.540146148,0.523070688,0.523862404,0.53212235,0.531860378,0.561017078,0.580522638,0.581305087,0.580834456,0.567973766,0.595244292,0.580199913,0.560417752,
IDA blend,IDB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.751177828,0.818266485,0.893194319,1.008790113,1.126890706,1.00337201,1.038304353,0.958026268,0.970194901,1.104372861,1.065442165,0.979064635,0.959874008,0.964094365,0.963723424,0.983604046,0.987378729,0.997925173,1.01654848,1.023416155,1.026425169,1.030086392,1.013662797,1.001470274,0.948593856,0.942541412,0.985009038,0.960196557,0.960239329,0.9684288,0.993137906,0.991229269,0.944413553,0.930762005,0.941953452,0.915364221,0.916144812,0.902872676,0.893277526,0.83491823,0.8660366,0.877934084,0.825319818,0.844931053,0.848653875,0.834346237,0.869372834,0.885875718,0.870184958,0.864038332,0.863249847,0.906167765,0.870994408,0.823353827,
Indonesia,IDN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.268889621,0.264846584,0.305147071,0.33530767,0.365126861,0.369922456,0.388422581,0.51811496,0.594874381,0.624978195,0.608078359,0.627163184,0.61759097,0.597531317,0.597971381,0.635685485,0.688013253,0.692717426,0.727417674,0.746353959,0.881619793,0.935142134,0.960601997,1.033874583,1.082166549,1.196184522,1.240225923,1.334087875,1.326134297,1.386228775,1.384188074,1.458634688,1.463222127,1.571392269,1.58017942,1.570602107,1.638945042,1.695257058,1.6542308,1.691367292,1.801445037,2.004120479,1.995547065,1.856457769,1.951327933,1.957253132,1.916191466,2.003829799,2.2132714,2.338843803,2.162413586,2.237793601,2.355083578,2.398861052,
IDA only,IDX,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.225265322,0.221415229,0.225130866,0.230532023,0.235907568,0.236464325,0.240855724,0.245520424,0.243195031,0.251111689,0.255464282,0.251136278,0.248057099,0.25166532,0.247520632,0.242351263,0.243161498,0.257815579,0.256894455,0.250674002,0.257718081,0.25194191,0.233757384,0.218825931,0.220742562,0.230145662,0.241357597,0.244949962,0.251863132,0.252936733,0.255106385,0.262736865,0.266861977,0.276812815,0.282839355,0.302013691,0.311393411,0.326385117,0.331080302,0.332925472,0.343227956,0.353030879,0.355495136,0.345686295,0.356538257,0.364311063,0.390735467,0.412483382,0.422818878,0.425976275,0.407022108,0.426187833,0.422469027,0.41824561,
Isle of Man,IMN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.391918674,0.384213381,0.390832918,0.380377696,0.398030863,0.414195568,0.432513319,0.430744889,0.413810155,0.434672878,0.441659595,0.474620264,0.488542577,0.508016244,0.546926914,0.558355054,0.592644289,0.619872316,0.643383224,0.673874305,0.694458487,0.731268941,0.741634594,0.758857225,0.790360112,0.82938981,0.8508016,0.878467462,0.884123268,0.926225373,0.941139243,0.938682659,0.956523084,0.968644599,1.027134962,1.053571357,1.107015491,1.18744711,1.244782314,1.340702989,1.402266789,1.467091096,1.581923153,1.607627302,1.709121301,1.70187478,1.713881972,1.789997318,1.871823689,1.830078925,1.653299904,1.802062141,1.92281182,2.054964313,
Not classified,INX,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,6.98605123,7.733761134,7.497340995,7.238127643,7.703394422,7.119060683,7.188060716,7.576107489,7.409209696,8.59951093,8.172614862,8.011555169,7.853118366,7.682105623,7.639090788,8.080140596,8.348160432,8.788248325,8.575499958,8.906584973,9.202230865,9.300909532,9.207431367,9.22706704,9.530033818,9.638884063,9.925608452,10.16964099,10.71609418,10.97705701,11.5166087,11.90959803,11.43932001,11.12282408,11.05137704,11.31535412,11.15806356,10.6725208,10.30922071,9.077242786,8.973993209,8.109763926,8.173938528,7.857362836,7.759192226,8.006240806,8.29821686,7.932022012,7.588716425,7.117354197,6.647496392,6.923219162,6.663090878,6.12001658,
"Iran, Islamic Rep.",IRN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,2.756888808,2.868413745,3.11054116,3.601507018,3.71290648,3.66980147,4.108826435,4.17728116,3.93903444,3.5455529,2.920098235,2.742700333,3.191867319,3.467588799,3.285387425,3.371820934,3.031737425,3.092483082,3.021292185,3.150414795,3.570792591,3.83764757,3.996287782,3.96230882,4.511337812,4.555214487,4.678004431,4.828504838,4.758900667,5.131713553,5.328763112,5.458014184,5.65074339,5.89775618,6.19109035,6.529185404,6.89497424,7.218348335,7.349225319,7.494652117,7.447085114,7.473235663,7.462898721,7.616628634,7.808146409,7.617351245,7.661927326,7.835657233,7.678412357,8.004177015,8.120548802,8.349769095,8.495505229,8.595225843,
Iraq,IRQ,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,2.396018082,2.709299214,2.603947551,2.763019818,2.876270364,3.18725317,3.875473888,3.438426878,3.659821278,4.393014165,3.825811551,2.575133434,2.657689811,2.839866838,3.101308082,3.488962555,3.82078798,3.701030122,3.892069576,4.232337369,3.949888307,3.064638073,4.140431767,5.216883637,5.459526002,5.238636004,4.681758856,5.461623433,4.119264832,3.143528658,3.63618557,3.994465399,3.654904903,3.092510336,3.275125084,3.070863669,2.965528821,2.762397352,3.129687872,3.222061889,3.591283156,3.603876495,3.953196393,4.093014711,3.783509624,3.671510536,3.959061002,4.211760257,4.432341592,4.70127928,4.047014236,4.059245049,4.322053972,4.279806325,
Iceland,ISL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,9.46448312,9.866180167,10.74271889,12.16765497,11.74950862,10.88912235,10.88329079,11.11727285,11.36679834,11.64152657,10.66328275,10.1410587,8.465748739,8.528675779,9.37702235,8.844472981,8.809112591,8.867684323,9.213982542,9.101371553,9.189407674,8.89653487,8.840981088,9.134135937,9.482710012,9.131185787,10.07898377,9.686568706,9.888084891,9.886762251,10.14953504,10.38362202,10.88678123,10.71183092,10.87669563,10.54277568,10.67443101,11.15686564,11.91094281,12.01981796,11.75068623,11.29919063,11.3680016,11.46328807,10.58261502,10.97259798,9.478921652,9.699184624,9.3952444,8.804841318,8.265500201,8.662085257,8.508048366,7.845958678,
Israel,ISR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,5.015097512,4.865461062,4.998824651,5.139383771,5.123630441,5.266599132,5.14378715,5.248879048,5.472086721,5.431880613,5.266787004,5.376643074,5.573753411,5.674421437,5.804159654,6.097448618,6.541242149,7.023208972,7.330279154,7.479459938,7.558669528,7.248615882,7.497501464,8.005721346,8.350583441,8.69336339,9.008239635,9.072464016,8.962284374,8.972538776,9.429336938,9.204239789,9.517031963,9.609519111,9.414818622,8.942814678,9.23553596,9.405217198,9.288747811,8.966455595,9.44877748,9.170761544,9.817571582,8.481469074,8.035444332,8.12323242,7.917364849,7.795863794,7.157394065,7.229677491,6.67683476,6.51884457,6.576416427,6.219413138,
Italy,ITA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,5.85135405,6.095441593,6.393834136,6.755402774,6.757247953,6.425273599,6.871985952,6.646504661,6.75451935,7.018251031,7.052782457,6.835719472,6.686046656,6.606948078,6.702241017,6.69563417,6.727969418,7.07281347,7.1534839,7.468085395,7.518029156,7.493889772,7.455604193,7.332059622,7.233135245,7.657787624,7.56700622,7.623335632,7.783307722,7.901876364,7.985614091,7.969432427,8.081431465,8.382615683,8.519220361,8.484118107,8.355009612,8.181599822,7.859949627,6.955075852,7.088674416,6.912024572,6.560045184,6.003808918,5.692113324,5.87784861,5.812955231,5.765350274,5.662784696,5.566596613,4.97779979,5.652945429,5.638792112,5.178372693,
Jamaica,JAM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,4.285974414,4.22197919,4.144874924,4.358309806,4.445363066,3.685373958,3.232533788,3.494881093,3.535264813,3.364919608,3.205217234,3.129424818,2.631303119,2.626103439,2.416272992,2.127294539,2.013558956,2.067290379,2.155533113,2.739343821,3.221469009,3.156190529,3.409863732,3.435546362,3.433997786,3.515627656,3.631940734,3.682872762,3.845531214,3.917182634,3.916058817,3.9157858,3.872229199,3.963866909,3.958162206,3.949847157,4.547221589,4.497015255,3.609654264,2.928284487,2.787124059,2.741828093,2.517430557,2.675983327,2.57206356,2.523537627,2.701362853,2.584627121,3.071100037,2.988483925,2.080799395,2.269140799,2.243281778,2.417330038,
Jordan,JOR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,1.750935845,1.678332305,1.350437869,1.469888544,1.544762835,1.659246309,1.925821823,1.933727654,2.271794663,2.34367528,2.873261224,3.18600122,3.230340262,3.568901989,3.736145265,3.649691775,3.702996027,3.945683766,3.628925297,2.839271358,2.780633854,2.576734627,2.899513118,2.859738456,2.848770752,2.905181208,2.875878674,2.897240247,2.872750608,2.816878185,3.056519047,3.00198549,3.063799464,3.073707537,3.233628485,3.369467925,3.196485779,3.126232656,2.931844473,2.949261897,2.82132091,2.809145578,3.233555996,3.015725226,2.939291674,2.685534602,2.521834348,2.5942167,2.414085384,2.218182326,1.980418635,2.015930086,1.984299763,2.061243199,
Japan,JPN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,8.208191252,8.008288788,8.3311714,9.259978658,9.106481364,8.502774865,8.69637065,8.832539167,8.757704524,8.88898093,8.588041813,8.342488165,7.931808744,7.906029822,8.419583122,8.13871248,8.070989941,8.092013533,8.653005433,8.860836604,9.44964852,9.493565874,9.498743822,9.410838026,9.80971896,9.871842323,9.95143332,9.812655386,9.4126875,9.719006404,9.845295365,9.714760635,9.960606536,9.996330196,9.951269167,10.04138276,9.857331018,10.12687948,9.565286617,9.070201567,9.529581479,9.961007721,10.27430913,10.41006003,10.02746394,9.716918225,9.701886273,9.591472136,9.299016647,8.998423792,8.491691813,8.632303061,8.071758552,7.587407788,
Kazakhstan,KAZ,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,14.90035838,14.56783005,15.18864794,15.91274035,16.22662783,16.63432681,16.71560679,16.55045037,17.01619488,17.0244526,17.41164707,16.30445494,15.46130264,15.00263221,14.36062118,13.76882046,13.61210456,14.28220416,14.54770014,14.18947553,14.49375757,15.04330791,15.30686783,13.08996904,11.95865633,10.77794519,9.625904002,8.558439932,9.04799625,8.38828008,8.529651084,8.376680117,9.29497364,10.29686843,11.01254568,11.74784729,13.0520496,13.50771418,15.80447477,13.92100143,14.84199204,15.72297952,15.44423685,16.30163002,13.03847014,11.3572429,11.74774009,12.20698275,12.08980619,11.29309867,11.53521458,12.40220947,11.99027143,11.79861648,
Kenya,KEN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.329674457,0.317909112,0.320594852,0.320819385,0.313127435,0.298194058,0.328573139,0.339937732,0.328583005,0.31344704,0.324463171,0.311182593,0.28125949,0.253283944,0.282788365,0.280317937,0.302080541,0.303355204,0.291287517,0.296842896,0.282435617,0.262875957,0.258185597,0.246436822,0.243016143,0.252517212,0.270499668,0.25310863,0.269339679,0.268586769,0.290609012,0.260942966,0.245410577,0.214823847,0.231907196,0.25208621,0.272395887,0.264278782,0.270667882,0.309607606,0.325744394,0.327065092,0.2959399,0.318713553,0.356082242,0.376728717,0.399468738,0.405278565,0.380695108,0.379148987,0.367856773,0.403760555,0.394260456,0.392737469,
Kyrgyz Republic,KGZ,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,5.220649346,5.119743242,5.320639855,5.486492485,5.605943112,5.812902442,5.901092685,5.942609305,6.112127556,6.150028153,6.348399403,5.978213685,5.555528955,5.153349139,4.805203759,4.578678295,4.469863519,4.793345558,4.875426702,4.788415554,5.387298701,4.763293765,3.100256899,2.27753108,1.490630597,1.043317179,1.278098572,1.242818734,1.291000343,1.015180081,0.97947028,0.815094135,1.009536931,1.122239609,1.099082358,1.087234438,1.071234272,1.279500264,1.470877723,1.306431613,1.208199875,1.424948351,1.847232769,1.676639866,1.683263775,1.707887172,1.577387343,1.527995007,1.78009922,1.551695386,1.383716221,1.533302662,1.478232945,1.473854713,
Cambodia,KHM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.03211239,0.032639166,0.034822291,0.042049187,0.047381487,0.041328775,0.043749045,0.04955411,0.049677137,0.053372027,0.056059072,0.057394321,0.060315295,0.065150244,0.062941426,0.067176469,0.056270645,0.061131722,0.063461408,0.059051614,0.05861892,0.062041018,0.064451455,0.061545561,0.059009681,0.149812891,0.154259638,0.153746674,0.165340139,0.158335447,0.160555774,0.172785304,0.174831417,0.185242964,0.182646216,0.200964313,0.220492252,0.267053997,0.291507889,0.341364773,0.355699432,0.364290671,0.376732551,0.375176135,0.456504779,0.544957,0.668090053,0.737163303,0.757988468,0.962005191,0.992486072,0.988405711,1.008881435,1.03134893,
Kiribati,KIR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.32689967,0.320534679,0.336244103,0.397869262,0.483510021,0.401724958,0.397289857,0.423117129,0.422624616,0.452037493,0.479165304,0.466830862,0.451420788,0.439464539,0.194701662,0.21053898,0.183664174,0.239484892,0.236605205,0.222838941,0.224433906,0.230466039,0.247292024,0.246064865,0.249934392,0.222813108,0.221487963,0.224606938,0.226484701,0.222666024,0.371277352,0.326562241,0.473640857,0.474648261,0.482905761,0.628347019,0.661887479,0.603519222,0.658210359,0.544769741,0.562076832,0.515151789,0.496954152,0.527943218,0.526334044,0.533321919,0.572258141,0.655996674,0.660201173,0.67623728,0.674866573,0.695607469,0.722010593,0.734927941,
St. Kitts and Nevis,KNA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.329552078,0.332534045,0.406513297,0.410209663,0.368100965,0.444892905,0.40476519,0.449743992,0.451211329,0.446169219,0.443407235,0.437959623,0.409103734,0.403930647,0.451167098,0.456130296,0.408477101,0.437747896,0.504115727,0.520143285,0.511970716,0.686357104,0.682795039,0.814703458,0.955093834,0.793838303,0.907246309,0.918762089,0.929587709,0.928230309,1.093971004,1.1035598,1.249456758,1.297210672,1.407751268,1.307147318,1.483819708,1.635764142,1.714529732,1.926847984,2.104768817,1.657211108,1.694554887,1.931207376,2.064176347,2.161955529,2.366436537,2.208289054,2.312372362,2.660163571,2.163430766,2.399332806,2.412811236,2.540741691,
"Korea, Rep.",KOR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,1.923709959,1.906199685,1.92708902,2.333505918,2.412635715,2.572852457,2.830395551,3.173518361,3.305301429,3.702475788,3.709656245,3.805605356,3.743627174,4.017123054,4.466242551,4.629321303,4.773898585,4.866068629,5.440102693,5.671402966,6.347754871,6.90863463,7.290202456,7.838642742,8.362955221,8.975714208,9.480905533,9.912448606,8.413383487,9.103722687,10.08672525,10.18557799,10.3111286,10.3460575,10.72536362,10.69627676,10.77470486,10.94806842,11.07572998,11.18214174,12.07019309,12.59405769,12.59260859,12.47052756,12.28698031,12.59808424,12.8839107,13.00304617,12.99916538,12.5784611,11.84888626,12.19001004,11.37581528,11.09082679,
